שם מוצר,מחיר מוצר,שנה,חודש,ספירת כפולים,מחיר לקילו/100 גרם/ ליטר,מספר החנות,שינוי מחיר באחוזים,כמות המוצרים שהמחיר השתנה,השינוי במחיר בממוצע לכלל המוצרים בכלל הסניפים
אפרופו לחם שום 50 גר,4.5,2022,1,1,9,9,no,,
אפרופו לחם שום 50 גר,4.5,2022,1,1,9,10,no,,
אפרופו לחם שום 50 גר,4.5,2022,1,1,9,13,no,,
אפרופו מצופה שוקולד,4.5,2021,11,2,0,6,no,,
אפרופו מצופה שוקולד,4.5,2021,12,2,0,6,#DIV/0!,,
אפרופו מצופה שוקולד,4.5,2021,12,1,0,13,no,,
אפרופו שוקולד 50 גרם,4.5,2020,3,4,0,1,no,,
אפרופו שוקולד 50 גרם,4.5,2020,3,1,0,3,no,,
אפרופו שוקולד 50 גרם,4.5,2020,3,2,0,6,no,,
אפרופו שוקולד 50 גרם,4.5,2020,11,1,0,9,no,,
אפרופו שוקולד 50 גרם,4.5,2020,3,1,0,10,no,,
אפרופו שוקולד 50 גרם,4.5,2020,3,1,0,13,no,,
אפרופו שוקולד 50 גרם,4.5,2020,3,1,0,20,no,,
אפרסמון,8.9,2021,4,4,8.9,1,no,,
אפרסמון,7.9,2021,3,1,7.9,3,no,,
אפרסמון,9.9,2019,12,1,9.9,6,no,,
אפרסמון,9.9,2020,10,2,9.9,6,0,,
אפרסמון,12.9,2020,10,1,12.9,9,no,,
אפרסמון,8.9,2020,10,1,8.9,10,no,,
אפרסמון,9.9,2020,10,1,9.9,13,no,,
אפרסמון,9.9,2020,10,1,9.9,20,no,,
אפרסמון,9.9,2020,10,1,9.9,28,no,,
אפרסמון קרמבו,11.9,2020,10,1,11.9,9,no,,
אפרסמון קרמבו,9.9,2020,10,1,9.9,10,no,,
אפרסמון קרמבו,9.9,2020,10,1,9.9,28,no,,
אפרסק,9.9,2018,10,1,9.9,6,no,,
אפרסק,12.9,2018,10,1,12.9,9,no,,
אפרסק פלחים קפוא 500,9.9,2021,3,2,1.98,1,no,,
אפרסק פלחים קפוא 500,9.9,2021,3,1,1.98,3,no,,
אפרסק פלחים קפוא 500,9.9,2021,3,1,1.98,9,no,,
אפרסק פלחים קפוא 500,9.9,2021,3,1,1.98,10,no,,
אפרסק פלחים קפוא 500,9.9,2021,3,1,1.98,13,no,,
אפרסק פלחים קפוא 500,9.9,2021,3,1,1.98,28,no,,
אפרסק פרוסות קפוא 50,19.9,2020,12,4,3.98,1,no,,
אפרסק פרוסות קפוא 50,19.9,2020,12,1,3.98,9,no,,
אפרסק פרוסות קפוא 50,19.9,2020,12,1,3.98,13,no,,
אפרסק פרוסות קפוא 50,19.9,2020,12,1,3.98,20,no,,
אצבעות דג מצופות דלי,19.9,2018,10,4,2.84,1,no,,
אצבעות דג מצופות דלי,19.9,2018,10,1,2.84,3,no,,
אצבעות דג מצופות דלי,19.9,2018,10,2,2.84,6,no,,
אצבעות דג מצופות דלי,19.9,2018,10,1,2.84,9,no,,
אצבעות דג מצופות דלי,19.9,2019,2,1,2.84,10,no,,
אצבעות דג מצופות דלי,21.9,2018,10,1,3.13,13,no,,
אצבעות דג מצופות דלי,21.9,2018,10,1,3.13,20,no,,
אצבעות דג מצופות דלי,19.9,2018,10,1,2.84,28,no,,
אצבעות וופל מצופות ב,8.9,2020,7,1,4.45,6,no,,
אצבעות וופל מצופות ב,8.9,2020,7,1,4.45,9,no,,
אצבעות וופל מצופות ב,8.9,2020,8,1,4.45,10,no,,
אצבעות וופל מצופות ב,8.9,2020,7,1,4.45,13,no,,
אצבעות וופל מצופות ב,8.9,2020,7,1,4.45,20,no,,
אצבעות טופי בטעם דוב,8.9,2020,8,1,2.42,9,no,,
אצבעות טופי בטעם דוב,8.9,2020,8,1,2.42,10,no,,
אצבעות טופי בטעם דוב,8.9,2020,8,1,2.42,28,no,,
אצבעות טופי בטעם ענב,8.9,2020,8,1,2.42,9,no,,
אצבעות טופי בטעם ענב,8.9,2020,8,1,2.42,10,no,,
אצבעות טופי בטעם ענב,8.9,2020,8,1,2.42,28,no,,
אצבעות טופי בטעם תות,8.9,2020,8,1,2.42,28,no,,
אצבעות טופי בטעם תפו,8.9,2020,8,1,2.42,9,no,,
אצבעות טופי בטעם תפו,8.9,2020,8,1,2.42,10,no,,
אצבעות טופי בטעם תפו,8.9,2020,8,1,2.42,28,no,,
אצבעות שוקולד ארטיק,6.3,2021,8,1,6.56,9,no,,
אצבעות שוקולד ארטיק,6.3,2021,8,1,6.56,20,no,,
אצבעות שוקולד קרם חל,6.3,2020,7,4,6.3,1,no,,
אצבעות שוקולד קרם חל,6.3,2020,7,1,6.3,9,no,,
אצבעות שוקולד קרם חל,6.3,2020,7,1,6.3,20,no,,
אצבעות שוקולד קרם שו,6.3,2020,7,4,6.56,1,no,,
אצבעות שוקולד קרם שו,6.3,2020,7,4,6.56,1,0,,
אצבעות שוקולד קרם שו,5.9,2020,7,1,6.15,3,no,,
אצבעות שוקולד קרם שו,5.9,2020,7,1,6.15,3,0,,
אצבעות שוקולד קרם שו,6.3,2020,7,4,6.56,6,no,,
אצבעות שוקולד קרם שו,6.3,2020,7,2,6.56,9,no,,
אצבעות שוקולד קרם שו,6.3,2020,7,1,6.56,10,no,,
אצבעות שוקולד קרם שו,6.3,2020,7,1,6.56,10,0,,
אצבעות שוקולד קרם שו,6.3,2020,7,1,6.56,13,no,,
אצבעות שוקולד קרם שו,6.3,2020,7,1,6.56,20,no,,
אצבעות שוקולד קרם שו,6.3,2020,7,1,6.56,20,0,,
אצבעות שוקולד קרם שו,5.9,2020,7,1,6.15,28,no,,
אצבעות שוקולד קרם שו,5.9,2020,7,1,6.15,28,0,,
אצבעות שניצל בשומשום,39.9,2021,1,4,39.9,1,no,,
אצבעות שניצל בשומשום,39.9,2021,1,1,39.9,28,no,,
אצות נורי לסושי מזרח,10.9,2021,4,4,0,1,no,,
אצות נורי לסושי מזרח,10.9,2021,4,1,0,3,no,,
אצות נורי לסושי מזרח,10.9,2021,4,2,0,6,no,,
אצות נורי לסושי מזרח,10.9,2021,4,1,0,9,no,,
אצות נורי לסושי מזרח,10.9,2021,4,1,0,10,no,,
אצות נורי לסושי מזרח,11.9,2021,4,1,0,13,no,,
אצות נורי לסושי מזרח,11.9,2021,4,1,0,20,no,,
אצות נורי לסושי מזרח,10.9,2021,4,1,0,28,no,,
אצות נורי סו שף 10 ד,8.9,2020,5,4,0,1,no,,
אצות נורי סו שף 10 ד,8.9,2020,5,1,0,3,no,,
אצות נורי סו שף 10 ד,8.9,2020,5,2,0,6,no,,
אצות נורי סו שף 10 ד,8.9,2020,5,1,0,10,no,,
אצות נורי סו שף 10 ד,8.9,2020,5,1,0,13,no,,
אצות נורי סו שף 10 ד,8.9,2020,5,1,0,20,no,,
אצות נורי סו שף 10 ד,8.9,2020,5,1,0,28,no,,
"אצטון 250 מ""ל",5.9,2021,4,2,2.36,1,no,,
"אצטון 250 מ""ל",5.9,2021,4,1,2.36,3,no,,
"אצטון 250 מ""ל",5.9,2021,4,2,2.36,6,no,,
"אצטון 250 מ""ל",5.9,2021,4,1,2.36,9,no,,
"אצטון 250 מ""ל",5.9,2021,4,1,2.36,10,no,,
"אצטון 250 מ""ל",5.9,2021,4,1,2.36,13,no,,
"אצטון 250 מ""ל",5.9,2021,4,1,2.36,20,no,,
"אצטון 250 מ""ל",5.9,2021,4,1,2.36,28,no,,
אקונומיקה מגיק מבושמ,7.9,2015,1,4,1.98,1,no,,
אקונומיקה מגיק מבושמ,6.9,2015,1,1,1.73,3,no,,
אקונומיקה מגיק מבושמ,7.9,2015,1,2,1.98,6,no,,
אקונומיקה מגיק מבושמ,6.9,2015,1,1,1.73,9,no,,
אקונומיקה מגיק מבושמ,6.9,2015,1,1,1.73,10,no,,
אקונומיקה מגיק מבושמ,6.9,2015,1,1,1.73,13,no,,
אקונומיקה מגיק מבושמ,7.9,2015,1,1,1.98,20,no,,
אקונומיקה מגיק מבושמ,6.9,2015,1,1,1.73,28,no,,
אקונומיקה מגיק סמיכה,9.9,2016,1,4,2.47,1,no,,
אקונומיקה מגיק סמיכה,6.9,2016,1,1,1.73,3,no,,
אקונומיקה מגיק סמיכה,9.9,2016,1,1,2.47,10,no,,
אקונומיקה מגיק סמיכה,9.9,2016,1,1,2.47,13,no,,
אקונומיקה מגיק סמיכה,9.9,2016,1,1,2.47,20,no,,
אקונומיקה מגיק סמיכה,6.9,2016,1,1,1.73,28,no,,
אקונומיקה סנו גאוול,16.9,2022,1,8,4.22,1,no,,
אקונומיקה סנו גאוול,12.9,2022,1,2,3.22,3,no,,
אקונומיקה סנו גאוול,16.9,2022,1,4,4.22,6,no,,
אקונומיקה סנו גאוול,15.9,2022,1,2,3.97,9,no,,
אקונומיקה סנו גאוול,15.9,2022,1,2,3.97,10,no,,
אקונומיקה סנו גאוול,16.9,2022,1,2,4.22,13,no,,
אקונומיקה סנו גאוול,16.9,2022,1,2,4.22,20,no,,
אקונומיקה סנו גאוול,16.9,2022,1,2,4.22,28,no,,
אקונומיקה פסגה 4 ל,9.9,2019,1,2,2.47,6,no,,
אקונומיקה פסגה 4 ליט,9.9,2019,1,4,2.47,1,no,,
אקונומיקה פסגה 4 ליט,9.9,2019,1,1,2.47,3,no,,
אקונומיקה פסגה 4 ליט,9.9,2019,1,1,2.47,9,no,,
אקונומיקה פסגה 4 ליט,9.9,2019,1,1,2.47,10,no,,
אקונומיקה פסגה 4 ליט,9.9,2019,1,1,2.47,13,no,,
אקונומיקה פסגה 4 ליט,9.9,2019,1,1,2.47,20,no,,
אקונומיקה פסגה 4 ליט,9.9,2019,1,1,2.47,28,no,,
אקונומיקה קריסטל לימ,5.9,2015,1,1,1.48,20,no,,
אקטימל דנונה 14*100,28.9,2015,1,4,20.64,1,no,,
אקטימל דנונה 14*100,24.9,2015,1,1,17.79,3,no,,
אקטימל דנונה 14*100,28.9,2015,1,2,20.64,6,no,,
אקטימל דנונה 14*100,28.9,2015,1,1,20.64,9,no,,
אקטימל דנונה 14*100,28.9,2015,1,1,20.64,10,no,,
אקטימל דנונה 14*100,28.9,2015,1,1,20.64,13,no,,
אקטימל דנונה 14*100,28.9,2015,1,1,20.64,20,no,,
אקטימל דנונה 14*100,24.9,2015,1,1,17.79,28,no,,
אקטימל דנונה 8*100 מ,19.9,2015,1,4,2.49,1,no,,
אקטימל דנונה 8*100 מ,16.9,2015,1,1,2.11,3,no,,
אקטימל דנונה 8*100 מ,19.9,2015,1,2,2.49,6,no,,
אקטימל דנונה 8*100 מ,19.9,2015,1,1,2.49,9,no,,
אקטימל דנונה 8*100 מ,19.9,2015,1,1,2.49,10,no,,
אקטימל דנונה 8*100 מ,19.9,2015,1,1,2.49,13,no,,
אקטימל דנונה 8*100 מ,19.9,2015,1,1,2.49,20,no,,
אקטימל דנונה 8*100 מ,16.9,2015,1,1,2.11,28,no,,
אקטימל תות בננה דנונ,19.9,2015,1,4,2.49,1,no,,
אקטימל תות בננה דנונ,16.9,2015,1,1,2.11,3,no,,
אקטימל תות בננה דנונ,19.9,2015,1,2,2.49,6,no,,
אקטימל תות בננה דנונ,19.9,2015,1,1,2.49,9,no,,
אקטימל תות בננה דנונ,19.9,2015,1,1,2.49,10,no,,
אקטימל תות בננה דנונ,19.9,2015,1,1,2.49,13,no,,
אקטימל תות בננה דנונ,19.9,2015,1,1,2.49,20,no,,
אקטימל תות בננה דנונ,16.9,2015,1,1,2.11,28,no,,
אקטימל תות דנונה 14*,28.9,2015,1,4,20.64,1,no,,
אקטימל תות דנונה 14*,24.9,2015,1,1,17.79,3,no,,
אקטימל תות דנונה 14*,28.9,2015,1,2,20.64,6,no,,
אקטימל תות דנונה 14*,28.9,2015,1,1,20.64,9,no,,
אקטימל תות דנונה 14*,28.9,2015,1,1,20.64,10,no,,
אקטימל תות דנונה 14*,28.9,2015,1,1,20.64,13,no,,
אקטימל תות דנונה 14*,28.9,2015,1,1,20.64,20,no,,
אקטימל תות דנונה 14*,24.9,2015,1,1,17.79,28,no,,
אקטימל תות דנונה 8*1,19.9,2019,1,4,2.49,1,no,,
אקטימל תות דנונה 8*1,16.9,2019,1,1,2.11,3,no,,
אקטימל תות דנונה 8*1,19.9,2019,1,2,2.49,6,no,,
אקטימל תות דנונה 8*1,19.9,2019,1,1,2.49,9,no,,
אקטימל תות דנונה 8*1,19.9,2019,1,1,2.49,10,no,,
אקטימל תות דנונה 8*1,19.9,2019,1,1,2.49,13,no,,
אקטימל תות דנונה 8*1,19.9,2019,1,1,2.49,20,no,,
אקטימל תות דנונה 8*1,16.9,2019,1,1,2.11,28,no,,
אקטיפלוס פלוריס 30 ל,36.9,2021,10,1,0,3,no,,
אקטיפלוס פלוריס 30 ל,36.9,2021,10,1,0,9,no,,
אקטיפלוס פלוריס 30 ל,36.9,2021,10,1,0,10,no,,
אקטיפלוס פלוריס 30 ל,36.9,2021,10,1,0,28,no,,
אר.סי קולה 1.5 ליטר,7.2,2022,1,2,4.8,1,no,,
אר.סי קולה 1.5 ליטר,7.2,2022,1,1,4.8,3,no,,
אר.סי קולה 1.5 ליטר,7.2,2022,1,1,4.8,6,no,,
אר.סי קולה 1.5 ליטר,7.2,2022,1,1,4.8,9,no,,
אר.סי קולה 1.5 ליטר,7.2,2022,1,1,4.8,10,no,,
אר.סי קולה 1.5 ליטר,5.9,2022,1,1,3.93,13,no,,
אר.סי קולה 1.5 ליטר,7.2,2022,1,1,4.8,20,no,,
אר.סי קולה 1.5 ליטר,7.2,2022,1,1,4.8,28,no,,
ארבעס תכל'ס 200 גרם,7.9,2020,11,1,3.95,9,no,,
ארבעס תכל'ס 200 גרם,7.9,2020,11,1,3.95,28,no,,
ארבעס תכל'ס 400 גרם,12.9,2021,2,1,3.22,28,no,,
אריסה חריף פיקנטי בי,13.5,2018,4,4,5.4,1,no,,
אריסה חריף פיקנטי בי,13.5,2018,4,1,5.4,3,no,,
אריסה חריף פיקנטי בי,13.5,2018,4,2,5.4,6,no,,
אריסה חריף פיקנטי בי,13.5,2018,4,1,5.4,9,no,,
אריסה חריף פיקנטי בי,12.9,2018,4,1,5.16,10,no,,
אריסה חריף פיקנטי בי,13.5,2018,4,1,5.4,13,no,,
אריסה חריף פיקנטי בי,13.5,2018,4,1,5.4,20,no,,
אריסה חריף פיקנטי בי,13.5,2018,4,1,5.4,28,no,,
אריסה חריפה עללחם 25,12.9,2019,12,4,5.16,1,no,,
אריסה חריפה עללחם 25,12.9,2019,12,1,5.16,3,no,,
אריסה חריפה עללחם 25,12.9,2019,12,2,5.16,6,no,,
אריסה חריפה עללחם 25,12.9,2019,12,1,5.16,9,no,,
אריסה חריפה עללחם 25,12.9,2019,12,1,5.16,10,no,,
אריסה חריפה עללחם 25,12.9,2019,12,1,5.16,13,no,,
אריסה חריפה עללחם 25,12.9,2019,12,1,5.16,20,no,,
אריסה חריפה עללחם 25,12.9,2019,12,1,5.16,28,no,,
אריסה מתוקה ביטון 25,13.5,2015,1,4,5.4,1,no,,
אריסה מתוקה ביטון 25,13.5,2015,1,1,5.4,3,no,,
אריסה מתוקה ביטון 25,13.5,2015,1,2,5.4,6,no,,
אריסה מתוקה ביטון 25,13.5,2015,1,1,5.4,9,no,,
אריסה מתוקה ביטון 25,12.9,2015,1,1,5.16,10,no,,
אריסה מתוקה ביטון 25,13.5,2015,1,1,5.4,13,no,,
אריסה מתוקה ביטון 25,13.5,2015,1,1,5.4,20,no,,
אריסה מתוקה ביטון 25,13.5,2015,1,1,5.4,28,no,,
אריסה פרג 250 גרם,12.9,2016,5,4,5.16,1,no,,
אריסה פרג 250 גרם,12.9,2016,5,1,5.16,3,no,,
אריסה פרג 250 גרם,12.9,2016,5,2,5.16,6,no,,
אריסה פרג 250 גרם,12.9,2020,4,1,5.16,9,no,,
אריסה פרג 250 גרם,12.9,2016,5,1,5.16,10,no,,
אריסה פרג 250 גרם,12.9,2016,5,1,5.16,13,no,,
אריסה פרג 250 גרם,12.9,2016,5,1,5.16,20,no,,
אריסה פרג 250 גרם,12.9,2016,5,1,5.16,28,no,,
ארנבונים 40 גרם,3.9,2015,9,4,9.75,1,no,,
ארנבונים 40 גרם,3.9,2015,9,2,9.75,6,no,,
ארנבונים 40 גרם,3.9,2015,9,1,9.75,9,no,,
ארנבונים 40 גרם,3.9,2015,9,1,9.75,13,no,,
ארק אוזו מלטמי 700 מ,54.9,2020,11,4,7.84,1,no,,
ארק אוזו מלטמי 700 מ,54.9,2020,11,2,7.84,6,no,,
ארק אוזו מלטמי 700 מ,54.9,2020,11,1,7.84,10,no,,
ארק אוזו מלטמי 700 מ,54.9,2020,11,1,7.84,28,no,,
ארק אשקלון 40% 700 מ,49.9,2015,9,4,7.13,1,no,,
ארק אשקלון 40% 700 מ,44.9,2015,9,1,6.41,3,no,,
ארק אשקלון 40% 700 מ,49.9,2015,9,1,7.13,9,no,,
ארק אשקלון 40% 700 מ,44.9,2015,9,1,6.41,10,no,,
ארק אשקלון 40% 700 מ,49.9,2015,9,1,7.13,13,no,,
ארק אשקלון 40% 700 מ,49.9,2015,9,1,7.13,20,no,,
ארק אשקלון 40% 700 מ,44.9,2015,9,1,6.41,28,no,,
"ארק כרמל 700 מ""ל",54.9,2021,11,4,7.84,1,no,,
"ארק כרמל 700 מ""ל",54.9,2021,11,1,7.84,3,no,,
"ארק כרמל 700 מ""ל",54.9,2021,11,1,7.84,9,no,,
"ארק כרמל 700 מ""ל",54.9,2021,11,1,7.84,10,no,,
"ארק כרמל 700 מ""ל",54.9,2021,11,1,7.84,28,no,,
"ארק סאלי 750 מ""ל",39.9,2022,1,1,5.32,9,no,,
"ארק סאלי 750 מ""ל",39.9,2022,1,1,5.32,13,no,,
"ארק סאלי אננס 750 מ""",39.9,2022,1,2,5.32,1,no,,
"ארק סאלי אננס 750 מ""",29.9,2022,1,1,3.99,13,no,,
ארק סאלי אשכולית אדו,29.9,2021,3,1,3.99,9,no,,
ארק סאלי אשכולית אדו,29.9,2021,3,1,3.99,10,no,,
ארק סאלי אשכולית אדו,39.9,2021,3,1,5.32,28,no,,
ארק סאלי לימונים 750,29.9,2021,3,1,3.99,9,no,,
ארק סאלי לימונים 750,29.9,2021,3,1,3.99,10,no,,
ארק סאלי לימונענע 75,19.9,2021,8,4,2.65,1,no,,
ארק סאלי לימונענע 75,39.9,2021,8,1,5.32,3,no,,
ארק סאלי לימונענע 75,29.9,2021,8,1,3.99,9,no,,
ארק סאלי לימונענע 75,29.9,2021,8,1,3.99,10,no,,
ארק סאלי לימונענע 75,29.9,2021,8,1,3.99,13,no,,
ארק סאלי פסיפלורה 75,29.9,2021,3,1,3.99,9,no,,
ארק סאלי פסיפלורה 75,29.9,2021,3,1,3.99,10,no,,
ארק סאלי פסיפלורה 75,29.9,2021,3,1,3.99,13,no,,
"אשכולארק סאפי 700 מ""",29.9,2020,10,1,4.27,9,no,,
"אשכולארק סאפי 700 מ""",29.9,2020,10,1,4.27,20,no,,
אשכולית אדומה,4.9,2021,2,4,4.9,1,no,,
אשכולית אדומה,4.9,2021,2,1,4.9,3,no,,
אשכולית אדומה,4.9,2021,2,2,4.9,6,no,,
אשכולית אדומה,4.9,2021,2,1,4.9,9,no,,
אשכולית אדומה,4.9,2021,2,1,4.9,10,no,,
